Edad,Genero,Historial_Crediticio,Salario_Anual,Deuda
31,F,Bueno,72748.0,3209.0
51,F,Malo,79021.0,36317.0
37,M,Malo,82651.0,49766.0
28,F,Bueno,56807.0,3078.0
33,M,Bueno,54072.0,27299.0
68,F,Regular,58398.0,36258.0
48,M,Regular,48669.0,3543.0
23,F,Malo,50161.0,29091.0
36,F,Bueno,27282.0,28947.0
54,F,Regular,46539.0,22064.0
21,F,Malo,23307.0,6751.0
64,M,Malo,37745.0,14906.0
21,M,Malo,59433.0,18096.0
37,M,Regular,54555.0,14425.0
27,M,Regular,21073.0,11811.0
41,M,Bueno,52683.0,17578.0
52,M,Bueno,45741.0,6781.0
43,M,Malo,42286.0,21290.0
54,F,Malo,23599.0,15563.0
55,F,Regular,47293.0,25888.0
38,F,Regular,35389.0,27491.0
57,F,Bueno,32318.0,47565.0
56,M,Bueno,68875.0,32352.0
38,M,Bueno,23055.0,49901.0
27,M,Regular,102579.0,21676.0
55,F,Malo,26320.0,300.0
63,M,Bueno,24642.0,37463.0
21,F,Bueno,112694.0,44942.0
62,M,Regular,29321.0,48990.0
37,M,Bueno,99968.0,21008.0
34,M,Malo,108293.0,20221.0
24,M,Regular,79618.0,49429.0
21,F,Bueno,46044.0,29334.0
46,F,Bueno,41971.0,43518.0
31,M,Regular,45727.0,20301.0
20,F,Regular,42559.0,7307.0
41,M,Bueno,93820.0,29251.0
54,M,Malo,103201.0,46586.0
33,M,Regular,47476.0,34157.0
69,M,Malo,82683.0,8882.0
21,F,Bueno,30991.0,10040.0
41,M,Malo,105097.0,6141.0
51,M,Bueno,90047.0,45878.0
47,F,Bueno,30796.0,5969.0
35,M,Bueno,23881.0,13162.0
36,F,Bueno,35668.0,9131.0
48,M,Malo,54312.0,5037.0
36,M,Bueno,48106.0,22378.0
66,M,Bueno,112758.0,14693.0
63,M,Malo,35729.0,26626.0
36,M,Regular,90320.0,2451.0
39,M,Malo,74913.0,24.0
41,F,Malo,77026.0,5962.0
62,M,Malo,79402.0,35324.0
29,F,Bueno,57282.0,31415.0
47,F,Bueno,119449.0,24016.0
55,M,Bueno,94638.0,16444.0
48,F,Regular,58218.0,40443.0
53,M,Bueno,37950.0,16506.0
36,F,Regular,79739.0,38384.0
65,M,Bueno,24507.0,43062.0
62,F,Malo,66303.0,31693.0
53,F,Bueno,99059.0,46778.0
47,M,Regular,44667.0,24248.0
66,F,Regular,23992.0,46162.0
50,M,Bueno,93563.0,42690.0
35,M,Malo,107680.0,4089.0
69,M,Bueno,45530.0,47216.0
66,M,Bueno,35305.0,2472.0
45,M,Bueno,72129.0,43237.0
64,F,Malo,107267.0,40218.0
28,F,Regular,106209.0,
62,F,Malo,118833.0,8104.0
50,M,Regular,72044.0,17694.0
34,F,Regular,111378.0,24730.0
23,F,Regular,109363.0,34980.0
21,F,Malo,78817.0,9454.0
37,F,Bueno,,39560.0
65,F,Bueno,46173.0,9554.0
64,M,Bueno,38909.0,25513.0
44,M,Bueno,83967.0,41471.0
32,F,Bueno,51007.0,45987.0
23,M,Malo,32985.0,30985.0
64,M,Malo,42525.0,24762.0
31,F,Malo,57403.0,48167.0
28,F,Malo,57193.0,40428.0
56,M,Malo,23830.0,1702.0
26,F,Malo,76144.0,49542.0
43,M,Malo,,17038.0
33,M,Bueno,40946.0,22219.0
22,F,Regular,43504.0,4271.0
69,M,Malo,75715.0,27397.0
27,M,Regular,48255.0,
67,M,Malo,76441.0,29602.0
20,F,Malo,56855.0,44227.0
30,F,Bueno,61721.0,31545.0
60,F,Regular,61850.0,23116.0
66,F,Bueno,54723.0,6674.0
47,M,Bueno,55739.0,17469.0
62,F,Regular,25539.0,5446.0
23,F,Bueno,93029.0,20760.0
34,F,Malo,84509.0,1963.0
62,F,Malo,41311.0,42745.0
68,M,Malo,89180.0,10466.0
36,M,Malo,105981.0,27262.0
59,M,Malo,55934.0,5177.0
52,F,Bueno,29511.0,11160.0
63,F,Bueno,20183.0,37340.0
43,M,Malo,29475.0,7543.0
68,F,Malo,104766.0,41675.0
22,F,Bueno,83130.0,16626.0
46,M,Regular,79577.0,39278.0
54,M,Bueno,46008.0,29607.0
37,F,Bueno,96868.0,20299.0
66,F,Bueno,67941.0,17221.0
38,F,Bueno,62756.0,3323.0
27,M,Bueno,90258.0,42305.0
22,M,Regular,100730.0,10615.0
53,M,Malo,112167.0,1432.0
23,M,Malo,47912.0,23238.0
43,F,Regular,102702.0,40423.0
21,M,Malo,70659.0,
56,M,Malo,66840.0,8330.0
56,F,Malo,101512.0,44153.0
67,F,Regular,58623.0,8611.0
52,F,Regular,83303.0,13872.0
18,M,Malo,66062.0,49455.0
41,F,Malo,76690.0,34930.0
53,F,Malo,97582.0,6486.0
23,M,Bueno,118980.0,36870.0
58,M,Bueno,43634.0,23258.0
63,F,Bueno,24090.0,48716.0
61,M,Regular,65266.0,43186.0
48,F,Malo,50008.0,1168.0
37,F,Regular,107643.0,415.0
41,M,Regular,78704.0,10905.0
42,F,Regular,82866.0,46200.0
53,M,Malo,28382.0,5243.0
38,M,Bueno,67774.0,16533.0
47,M,Malo,94570.0,27020.0
41,F,Malo,94062.0,22908.0
61,M,Regular,,5899.0
59,M,Regular,66698.0,33606.0
47,F,Regular,21110.0,38912.0
39,F,Bueno,101981.0,9888.0
45,F,Bueno,20386.0,45299.0
24,F,Bueno,78513.0,15935.0
52,M,Malo,104120.0,
45,M,Regular,119987.0,15095.0
31,M,Malo,67801.0,11193.0
27,F,Bueno,116085.0,1320.0
33,F,Regular,91857.0,46032.0
33,M,Bueno,109976.0,12227.0
48,F,Regular,51566.0,17907.0
59,F,Regular,52521.0,38002.0
42,M,Malo,43798.0,44838.0
30,M,Malo,33565.0,38912.0
23,F,Bueno,43027.0,552.0
61,F,Malo,117631.0,20140.0
26,F,Malo,25631.0,20055.0
62,M,Malo,109865.0,49633.0
53,M,Regular,76878.0,48737.0
60,M,Malo,65206.0,33367.0
37,M,Bueno,78582.0,15098.0
35,M,Regular,78334.0,24061.0
60,F,Regular,,31054.0
38,F,Malo,73619.0,14800.0
21,F,Regular,46875.0,42124.0
67,M,Bueno,44514.0,45638.0
50,M,Bueno,42580.0,45192.0
44,M,Regular,105827.0,25579.0
24,F,Malo,24288.0,1982.0
23,M,Malo,26734.0,40598.0
32,M,Regular,103000.0,35765.0
35,F,Bueno,59008.0,17070.0
49,M,Regular,,30886.0
28,F,Malo,27814.0,44374.0
37,M,Malo,63154.0,34527.0
41,M,Regular,27851.0,39791.0
32,F,Bueno,21600.0,29513.0
65,F,Regular,76614.0,22592.0
24,F,Bueno,92402.0,46660.0
38,F,Bueno,23692.0,23618.0
59,F,Regular,78027.0,15409.0
43,F,Regular,40373.0,9529.0
61,M,Bueno,118636.0,24154.0
31,M,Bueno,82805.0,32882.0
54,F,Bueno,100383.0,44917.0
38,M,Bueno,34507.0,16952.0
35,F,Malo,82931.0,
22,M,Regular,95499.0,9745.0
20,F,Bueno,91642.0,24335.0
40,M,Regular,92869.0,2689.0
43,M,Bueno,117449.0,2988.0
54,M,Regular,116819.0,35919.0
41,M,Regular,59423.0,44487.0
66,M,Bueno,115351.0,48426.0
36,F,Bueno,106120.0,9013.0
68,F,Regular,110918.0,39113.0
42,F,Regular,86600.0,3574.0
38,M,Regular,61848.0,32480.0
29,F,Malo,26820.0,7838.0
58,M,Bueno,28512.0,28363.0
50,M,Malo,56725.0,31368.0
67,M,Malo,71534.0,32228.0
21,F,Bueno,105151.0,49711.0
59,M,Bueno,59776.0,
24,F,Malo,80945.0,28639.0
39,F,Bueno,103420.0,14823.0
50,M,Regular,67455.0,23510.0
34,M,Regular,103488.0,38333.0
41,F,Malo,72433.0,4435.0
51,F,Malo,29711.0,38418.0
45,F,Bueno,79262.0,20553.0
60,F,Bueno,106009.0,7436.0
58,F,Malo,103785.0,36476.0
56,F,Malo,29597.0,47219.0
39,M,Regular,80067.0,34477.0
66,F,Regular,107520.0,24244.0
34,F,Bueno,68022.0,42721.0
51,F,Regular,101924.0,1692.0
23,F,Bueno,38782.0,15523.0
63,M,Bueno,71782.0,32326.0
23,M,Bueno,92144.0,47090.0
51,F,Regular,118651.0,42205.0
18,F,Malo,75013.0,125.0
27,F,Malo,92036.0,45712.0
38,M,Regular,55342.0,1199.0
22,M,Malo,105745.0,38860.0
19,M,Bueno,40977.0,16375.0
39,M,Malo,77396.0,2711.0
65,M,Regular,70021.0,32437.0
19,M,Malo,89057.0,28022.0
27,F,Bueno,86836.0,9182.0
51,M,Bueno,47075.0,27641.0
33,M,Regular,109515.0,29530.0
65,F,Regular,50802.0,22612.0
68,M,Regular,97761.0,5995.0
56,F,Bueno,97017.0,40950.0
39,M,Malo,106753.0,38270.0
29,F,Malo,75822.0,12920.0
41,F,Regular,71603.0,22144.0
64,F,Malo,100291.0,18882.0
57,F,Malo,110450.0,2565.0
55,F,Regular,55592.0,23373.0
27,M,Regular,76006.0,43557.0
52,M,Bueno,46269.0,5024.0
68,F,Bueno,70138.0,24691.0
66,F,Bueno,82398.0,
49,F,Bueno,110091.0,1241.0
24,M,Malo,39874.0,
38,F,Malo,77228.0,38477.0
37,F,Bueno,82670.0,22383.0
43,F,Bueno,27925.0,47507.0
21,F,Regular,23107.0,11830.0
63,M,Malo,106388.0,28975.0
69,F,Malo,115719.0,46546.0
39,F,Bueno,47617.0,26551.0
32,M,Malo,94258.0,40928.0
57,F,Regular,70075.0,23267.0
38,F,Regular,42631.0,12375.0
32,M,Malo,82444.0,21513.0
39,M,Bueno,117158.0,4403.0
69,M,Malo,27883.0,4897.0
45,F,Regular,39708.0,163.0
31,F,Bueno,66221.0,36078.0
44,M,Malo,,17379.0
58,M,Bueno,41134.0,47759.0
57,M,Bueno,53550.0,30030.0
45,F,Regular,34642.0,29870.0
43,F,Bueno,40439.0,29482.0
66,M,Malo,117779.0,31058.0
19,F,Bueno,44583.0,26871.0
42,M,Bueno,113885.0,26379.0
20,F,Malo,99538.0,2251.0
25,F,Regular,82014.0,
61,F,Regular,39523.0,23674.0
50,F,Malo,90543.0,6590.0
59,M,Malo,105971.0,31432.0
69,F,Regular,110629.0,40426.0
52,F,Bueno,96830.0,49584.0
23,M,Malo,65538.0,22127.0
56,F,Bueno,67310.0,38015.0
69,M,Malo,30908.0,7715.0
40,M,Regular,77290.0,3817.0
42,F,Bueno,73634.0,29493.0
67,F,Bueno,32699.0,17454.0
60,M,Malo,86912.0,4600.0
36,M,Bueno,34255.0,24690.0
22,M,Malo,99183.0,42750.0
68,F,Regular,80282.0,33762.0
28,M,Bueno,78249.0,37499.0
29,M,Malo,58176.0,22452.0
27,M,Bueno,28163.0,7670.0
25,F,Malo,74210.0,21151.0
41,M,Malo,91979.0,17341.0
45,F,Malo,98860.0,29604.0
58,F,Regular,41143.0,
53,M,Bueno,24920.0,18538.0
54,F,Regular,102911.0,17015.0
38,M,Malo,57996.0,44644.0
25,F,Malo,,49849.0
26,F,Regular,114071.0,49183.0
64,M,Regular,101251.0,15852.0
32,M,Bueno,67252.0,46258.0
65,M,Malo,83179.0,21258.0
63,F,Regular,26450.0,38330.0
57,F,Malo,,41508.0
35,M,Malo,70235.0,2248.0
59,M,Bueno,110546.0,6192.0
37,F,Bueno,20020.0,27410.0
23,F,Bueno,100253.0,9895.0
29,F,Regular,,6406.0
19,M,Malo,86635.0,33924.0
24,F,Regular,43225.0,47086.0
33,M,Regular,88173.0,41303.0
20,F,Bueno,105333.0,5295.0
62,F,Malo,60225.0,12264.0
20,M,Malo,30807.0,28038.0
44,M,Bueno,103274.0,38922.0
67,M,Malo,26402.0,9136.0
60,F,Bueno,24521.0,13213.0
57,F,Regular,,12072.0
55,F,Regular,28382.0,43010.0
50,M,Bueno,35065.0,36053.0
45,F,Regular,105470.0,27431.0
18,M,Regular,34425.0,42290.0
25,M,Bueno,33111.0,2003.0
54,M,Regular,60799.0,19999.0
49,F,Malo,73257.0,31279.0
65,F,Regular,81177.0,42747.0
60,M,Bueno,101046.0,10438.0
54,F,Malo,57851.0,14227.0
21,M,Malo,28816.0,3672.0
47,M,Regular,97853.0,7458.0
23,F,Malo,22175.0,18539.0
63,M,Bueno,31341.0,3479.0
36,M,Malo,83908.0,14887.0
49,F,Regular,45654.0,51.0
26,M,Regular,80895.0,2159.0
29,M,Malo,79696.0,4390.0
28,M,Bueno,77889.0,20035.0
63,M,Bueno,107144.0,28491.0
33,M,Regular,103115.0,16080.0
18,M,Regular,50194.0,34880.0
62,M,Bueno,54837.0,45520.0
38,F,Malo,88894.0,47361.0
47,F,Malo,104358.0,22149.0
30,M,Malo,61576.0,15339.0
51,M,Malo,39727.0,29305.0
21,F,Bueno,54579.0,1354.0
45,F,Regular,116554.0,5620.0
55,F,Regular,36555.0,3754.0
48,F,Malo,,16593.0
44,F,Bueno,69777.0,16167.0
22,M,Bueno,25906.0,22555.0
42,F,Malo,60751.0,33005.0
20,F,Malo,89599.0,41295.0
50,F,Malo,94180.0,40843.0
21,M,Regular,93678.0,8691.0
42,M,Malo,51644.0,9756.0
37,M,Regular,53521.0,36308.0
51,M,Bueno,31564.0,9327.0
43,M,Bueno,90640.0,28520.0
22,M,Regular,47299.0,43308.0
52,F,Regular,67958.0,40025.0
45,M,Regular,76078.0,28900.0
46,M,Regular,33421.0,16533.0
26,F,Malo,108747.0,31881.0
69,M,Bueno,31202.0,27782.0
55,F,Malo,62185.0,44488.0
67,F,Regular,23685.0,1624.0
23,M,Malo,110197.0,40429.0
36,F,Malo,62637.0,20812.0
61,F,Bueno,38366.0,7529.0
28,F,Malo,44276.0,20653.0
19,F,Bueno,100946.0,27860.0
64,M,Regular,68239.0,13654.0
61,F,Malo,95214.0,2108.0
61,M,Regular,,3947.0
26,F,Bueno,61401.0,7899.0
38,F,Regular,61230.0,13372.0
41,F,Regular,99424.0,37682.0
51,M,Bueno,102263.0,30373.0
39,M,Regular,88617.0,39435.0
20,M,Regular,43021.0,2263.0
29,F,Regular,29449.0,26188.0
45,F,Malo,35657.0,36583.0
47,F,Regular,,
43,F,Bueno,21532.0,577.0
65,M,Malo,70805.0,15029.0
38,F,Malo,101551.0,49574.0
45,M,Bueno,57756.0,35531.0
43,F,Regular,91880.0,30066.0
50,M,Malo,94642.0,17613.0
38,M,Malo,54206.0,48413.0
52,F,Malo,72168.0,19560.0
69,F,Regular,,8945.0
51,M,Malo,,29418.0
58,F,Bueno,26389.0,17071.0
68,F,Regular,,49874.0
64,M,Bueno,55847.0,46622.0
35,M,Bueno,99239.0,
28,M,Malo,38642.0,20721.0
40,M,Malo,56509.0,2712.0
65,F,Malo,99417.0,17091.0
39,M,Bueno,,15857.0
34,M,Regular,35414.0,41394.0
22,M,Malo,83176.0,45836.0
61,F,Malo,99865.0,49635.0
28,M,Bueno,82059.0,47487.0
47,F,Regular,69150.0,34301.0
32,M,Bueno,108367.0,16553.0
44,M,Malo,61091.0,17404.0
52,F,Bueno,93124.0,7093.0
50,M,Malo,20903.0,13156.0
37,M,Regular,74235.0,49999.0
33,F,Bueno,78565.0,13785.0
51,M,Malo,75342.0,48359.0
19,M,Malo,62723.0,25271.0
52,M,Malo,55572.0,14694.0
57,M,Malo,37610.0,36114.0
45,F,Bueno,,4013.0
64,M,Malo,118993.0,32799.0
56,F,Bueno,107063.0,24752.0
23,M,Malo,57550.0,11156.0
26,F,Bueno,74033.0,10304.0
37,M,Bueno,49011.0,40645.0
18,F,Malo,54764.0,38938.0
25,M,Malo,117540.0,12078.0
40,F,Malo,73533.0,26078.0
20,F,Malo,44064.0,2315.0
21,M,Regular,69581.0,27220.0
42,F,Malo,48702.0,31731.0
64,M,Malo,105701.0,32833.0
55,M,Malo,28631.0,12420.0
32,M,Bueno,107388.0,18312.0
38,M,Malo,90043.0,21395.0
52,M,Bueno,86063.0,40301.0
63,F,Bueno,48981.0,46972.0
69,M,Bueno,55764.0,15317.0
31,M,Bueno,70513.0,48225.0
53,M,Regular,119007.0,16968.0
29,M,Malo,86198.0,22854.0
34,M,Bueno,44940.0,5244.0
56,M,Malo,91792.0,30929.0
26,F,Bueno,48432.0,40922.0
52,F,Regular,28367.0,24054.0
30,M,Bueno,45511.0,18588.0
32,F,Malo,28573.0,44590.0
35,M,Malo,35582.0,34660.0
68,M,Regular,25378.0,7018.0
50,M,Malo,85296.0,10621.0
23,M,Malo,33500.0,973.0
44,M,Bueno,85841.0,43602.0
40,F,Malo,41881.0,39383.0
44,F,Bueno,90233.0,37097.0
51,F,Regular,71542.0,34245.0
63,F,Malo,85285.0,25346.0
55,M,Bueno,79547.0,40097.0
31,F,Malo,82151.0,6444.0
53,M,Bueno,27222.0,24881.0
25,F,Regular,27933.0,49153.0
52,F,Bueno,103385.0,24846.0
36,F,Malo,109772.0,11406.0
47,F,Bueno,118706.0,39611.0
31,M,Malo,98437.0,25439.0
37,F,Regular,26940.0,5972.0
66,F,Bueno,104590.0,48063.0
42,M,Malo,79145.0,37873.0
57,M,Malo,63610.0,10931.0
41,F,Malo,77520.0,7702.0
31,M,Bueno,24544.0,19298.0
43,M,Bueno,110854.0,21540.0
55,M,Bueno,,32040.0
40,F,Regular,91610.0,46904.0
39,M,Malo,71500.0,31000.0
65,F,Malo,59618.0,29805.0
36,F,Regular,119054.0,2599.0
63,F,Regular,45444.0,22100.0
68,F,Bueno,105982.0,30509.0
20,M,Bueno,114079.0,35003.0
59,F,Bueno,76586.0,19183.0
36,M,Bueno,44789.0,38241.0
26,F,Bueno,21617.0,18.0
45,M,Bueno,23333.0,858.0
37,F,Regular,60002.0,25992.0
62,M,Regular,83620.0,32580.0
24,F,Regular,107688.0,5380.0
31,F,Malo,109627.0,35800.0
26,M,Malo,20511.0,18915.0
36,F,Bueno,57850.0,40239.0
64,F,Regular,102172.0,37487.0
69,F,Malo,106053.0,12943.0
31,M,Malo,51786.0,37631.0
55,F,Regular,94356.0,36806.0
53,F,Malo,56244.0,18836.0
57,M,Malo,94714.0,35614.0
34,M,Regular,87261.0,40832.0
47,M,Malo,38477.0,11394.0
26,M,Regular,66533.0,6622.0
50,M,Malo,54469.0,45063.0
69,F,Regular,28496.0,25280.0
42,F,Malo,32270.0,11782.0
31,F,Malo,96008.0,1159.0
28,M,Regular,40724.0,4626.0
52,F,Malo,50416.0,23440.0
58,M,Regular,55575.0,36490.0
31,M,Regular,101190.0,11630.0
47,F,Malo,96614.0,44042.0
58,M,Bueno,113566.0,47656.0
21,M,Malo,93108.0,
21,F,Bueno,37408.0,48241.0
45,M,Bueno,39359.0,23233.0
25,M,Malo,28698.0,
19,F,Bueno,,8177.0
58,M,Regular,113063.0,34528.0
63,M,Regular,59492.0,48970.0
39,F,Bueno,94781.0,38210.0
58,F,Regular,63634.0,26372.0
33,F,Malo,62864.0,23508.0
46,F,Regular,,14965.0
66,M,Bueno,57355.0,3236.0
65,M,Malo,57690.0,15611.0
47,F,Regular,57814.0,22282.0
29,M,Malo,51645.0,41003.0
52,M,Bueno,104814.0,
28,F,Regular,92739.0,8680.0
63,F,Malo,76630.0,11340.0
67,M,Malo,68171.0,31093.0
38,F,Regular,41658.0,21107.0
38,F,Malo,35797.0,9148.0
22,F,Malo,,43074.0
65,M,Bueno,118342.0,17499.0
37,F,Bueno,116494.0,18165.0
54,M,Bueno,72236.0,43786.0
20,M,Bueno,26265.0,25226.0
61,M,Bueno,92134.0,18260.0
50,F,Bueno,102678.0,24916.0
26,F,Regular,73494.0,43910.0
26,F,Bueno,72268.0,30480.0
21,F,Malo,46998.0,32191.0
52,F,Regular,111426.0,9546.0
34,M,Malo,114414.0,36044.0
51,M,Bueno,81339.0,49600.0
41,M,Bueno,34306.0,21921.0
49,F,Malo,84006.0,48776.0
18,M,Malo,67345.0,36940.0
25,M,Malo,31885.0,
62,F,Regular,63826.0,12836.0
40,F,Bueno,75597.0,8989.0
64,M,Malo,27443.0,
57,M,Bueno,117375.0,30180.0
29,F,Malo,37084.0,13102.0
29,F,Bueno,109447.0,15357.0
63,F,Regular,24383.0,48381.0
64,F,Bueno,112313.0,30255.0
32,M,Malo,54361.0,36094.0
58,M,Bueno,100294.0,25221.0
36,F,Regular,81331.0,719.0
43,M,Regular,115057.0,17906.0
69,M,Bueno,40529.0,23140.0
46,F,Malo,78574.0,1069.0
39,M,Regular,108627.0,7749.0
57,M,Regular,116917.0,12935.0
38,M,Bueno,50932.0,37655.0
68,F,Regular,21908.0,44035.0
55,F,Regular,50358.0,30720.0
37,M,Malo,50412.0,27937.0
46,F,Malo,103710.0,
68,F,Malo,101032.0,7944.0
21,F,Bueno,22928.0,48702.0
24,M,Regular,85158.0,12747.0
45,M,Bueno,50632.0,10505.0
45,F,Regular,52309.0,46217.0
21,M,Regular,29280.0,11697.0
39,M,Regular,60449.0,36907.0
29,M,Malo,107171.0,15221.0
62,M,Bueno,46957.0,7087.0
20,M,Bueno,56895.0,21462.0
39,F,Regular,90499.0,22789.0
61,M,Bueno,113057.0,33400.0
19,M,Malo,118151.0,2199.0
41,M,Bueno,41695.0,47316.0
51,F,Regular,94893.0,44023.0
44,F,Malo,83123.0,21737.0
58,F,Malo,45176.0,49774.0
18,M,Regular,38409.0,6073.0
25,F,Bueno,76967.0,16744.0
40,F,Regular,20987.0,10559.0
55,F,Bueno,74462.0,32695.0
23,F,Bueno,87501.0,48865.0
39,M,Malo,116854.0,8401.0
42,F,Regular,46015.0,11659.0
35,F,Malo,114727.0,41890.0
34,M,Regular,86404.0,13894.0
29,M,Regular,70281.0,29160.0
23,F,Malo,57146.0,29272.0
43,M,Regular,68231.0,24512.0
44,F,Regular,49032.0,33645.0
25,M,Bueno,48305.0,46543.0
36,M,Regular,74306.0,21179.0
59,F,Regular,108176.0,10691.0
18,M,Malo,38318.0,16110.0
46,F,Malo,33246.0,35291.0
62,M,Regular,53844.0,45311.0
66,F,Bueno,52602.0,29845.0
52,M,Bueno,41584.0,39038.0
57,M,Malo,35169.0,24967.0
31,M,Regular,45968.0,28478.0
52,M,Regular,26385.0,5088.0
65,M,Bueno,93758.0,40332.0
62,F,Bueno,45444.0,7066.0
37,M,Bueno,82497.0,39313.0
66,F,Malo,25362.0,2321.0
30,F,Regular,119254.0,
55,F,Malo,28250.0,24533.0
66,M,Regular,88354.0,24509.0
63,F,Malo,56368.0,41098.0
66,M,Regular,64109.0,8294.0
25,F,Bueno,100589.0,46321.0
60,F,Bueno,77645.0,38101.0
37,F,Bueno,76997.0,25059.0
50,F,Malo,47426.0,31248.0
43,F,Bueno,59023.0,40626.0
56,M,Regular,79267.0,20703.0
38,F,Malo,44892.0,38157.0
66,F,Regular,79232.0,3205.0
59,M,Malo,114897.0,34929.0
60,M,Regular,79225.0,17848.0
58,M,Regular,36007.0,33411.0
26,F,Malo,99777.0,14986.0
41,F,Malo,64858.0,11628.0
54,F,Bueno,,38119.0
66,F,Bueno,109438.0,4553.0
58,F,Regular,110042.0,6518.0
34,F,Regular,103098.0,38491.0
41,M,Regular,40239.0,7946.0
38,M,Malo,82969.0,610.0
68,F,Malo,33065.0,4302.0
56,F,Bueno,,34311.0
58,F,Regular,58805.0,34234.0
56,F,Bueno,118831.0,41876.0
30,F,Malo,38443.0,14656.0
28,M,Malo,29290.0,39004.0
63,M,Malo,20211.0,46487.0
36,F,Bueno,103634.0,18656.0
28,M,Malo,39072.0,41811.0
30,F,Regular,63290.0,4536.0
63,F,Bueno,105186.0,49871.0
62,F,Malo,35115.0,42974.0
18,M,Bueno,25149.0,19856.0
57,M,Bueno,61992.0,36410.0
61,F,Malo,37716.0,44830.0
36,M,Malo,117724.0,16447.0
29,M,Bueno,33621.0,45823.0
25,F,Bueno,26820.0,33327.0
25,M,Malo,62800.0,34501.0
62,M,Regular,75043.0,
29,F,Bueno,50399.0,20278.0
65,F,Bueno,34002.0,1542.0
50,M,Regular,,42231.0
62,F,Malo,65511.0,2415.0
43,M,Malo,73243.0,43751.0
56,F,Regular,48750.0,12905.0
45,F,Malo,111610.0,21601.0
22,F,Malo,37310.0,38155.0
25,F,Bueno,75398.0,21563.0
42,M,Bueno,102542.0,40955.0
44,F,Bueno,95207.0,6643.0
63,F,Regular,64345.0,48435.0
40,F,Malo,113430.0,24044.0
47,M,Malo,111729.0,11246.0
62,M,Bueno,71843.0,2458.0
64,F,Bueno,30222.0,6028.0
40,F,Regular,109322.0,38215.0
66,F,Malo,51509.0,34716.0
64,F,Regular,20386.0,6306.0
37,F,Malo,84334.0,41019.0
35,F,Regular,87170.0,40860.0
35,M,Bueno,60878.0,27678.0
19,F,Regular,89669.0,24908.0
21,F,Regular,58349.0,12363.0
47,F,Bueno,41952.0,14066.0
50,F,Malo,110352.0,48897.0
53,F,Malo,41529.0,48544.0
35,F,Bueno,91303.0,32711.0
54,M,Regular,61521.0,189.0
36,M,Regular,38383.0,11752.0
64,M,Regular,24901.0,7482.0
45,M,Malo,62889.0,16679.0
57,M,Regular,34633.0,24552.0
37,M,Malo,82244.0,799.0
66,F,Regular,39163.0,25381.0
50,F,Bueno,79019.0,9934.0
29,F,Bueno,30707.0,19084.0
68,F,Malo,108112.0,41556.0
32,F,Malo,103597.0,9909.0
58,F,Bueno,65101.0,25931.0
56,M,Bueno,64706.0,45183.0
19,F,Regular,97084.0,25868.0
46,M,Bueno,35115.0,43558.0
58,M,Malo,95379.0,13846.0
27,F,Bueno,59979.0,22257.0
19,F,Malo,60641.0,28013.0
68,F,Malo,89377.0,37482.0
28,F,Regular,26416.0,22875.0
30,F,Regular,,24717.0
27,F,Regular,20594.0,11408.0
31,F,Regular,34393.0,35607.0
35,M,Bueno,55380.0,36281.0
68,F,Regular,65056.0,27326.0
26,F,Bueno,108279.0,13601.0
56,M,Regular,117507.0,1135.0
45,F,Regular,24861.0,22741.0
20,F,Malo,56126.0,11913.0
37,M,Bueno,100382.0,10101.0
23,F,Malo,111713.0,18631.0
44,F,Regular,53682.0,6548.0
19,F,Bueno,38228.0,37284.0
46,F,Regular,44009.0,36870.0
55,F,Malo,20094.0,48985.0
20,F,Bueno,100636.0,27215.0
33,M,Malo,72221.0,37279.0
47,F,Regular,118453.0,19215.0
57,F,Regular,37430.0,25582.0
19,M,Regular,55571.0,14024.0
34,M,Bueno,74486.0,11413.0
58,F,Malo,110510.0,16319.0
29,M,Malo,116665.0,19446.0
52,F,Regular,82294.0,45483.0
60,F,Malo,40860.0,40743.0
18,M,Bueno,92812.0,32036.0
62,F,Regular,86087.0,12621.0
32,F,Regular,28486.0,10511.0
43,M,Regular,103063.0,19923.0
54,M,Bueno,69607.0,10558.0
38,M,Regular,29745.0,32235.0
66,M,Regular,98533.0,526.0
48,F,Regular,38330.0,1753.0
42,M,Regular,60078.0,26248.0
40,M,Malo,75332.0,14656.0
41,M,Regular,74532.0,23266.0
55,M,Bueno,110365.0,10220.0
45,M,Regular,63336.0,18038.0
38,F,Regular,28070.0,12741.0
60,M,Malo,21320.0,4841.0
35,F,Regular,109043.0,
53,M,Malo,58921.0,30575.0
52,M,Bueno,26589.0,41733.0
62,M,Malo,84409.0,14418.0
26,M,Regular,112995.0,37185.0
55,M,Bueno,35589.0,41745.0
47,M,Regular,,27881.0
61,M,Malo,63085.0,14587.0
51,M,Bueno,80840.0,22268.0
49,F,Bueno,63200.0,448.0
20,M,Malo,118704.0,37353.0
20,F,Malo,46732.0,45519.0
45,M,Bueno,117047.0,
61,F,Bueno,42426.0,48302.0
32,M,Malo,50982.0,11443.0
58,M,Regular,79720.0,22435.0
40,M,Bueno,36746.0,33062.0
57,F,Malo,48514.0,1238.0
28,F,Regular,84889.0,15321.0
65,F,Bueno,23851.0,16074.0
49,F,Bueno,39796.0,13049.0
53,M,Malo,96034.0,35584.0
50,M,Regular,82798.0,
41,M,Bueno,,14679.0
56,F,Regular,82985.0,34505.0
51,M,Regular,54592.0,
45,F,Bueno,64845.0,46998.0
